Date,rainfall_30d,rainfall_90d,tavg,tavg_30d,rainfall_30d_pct_of_monthly_median,heat_anomaly,dryness_anomaly,drought_index,drought_flag
2022-08-23,44.09780000000003,110.9518,17.6447,18.11180166666667,1.547839760757322,-0.16156999999999755,-15.60790000000003,0.0,0.0
2022-08-24,44.09780000000003,110.9518,19.22985,18.04087666666667,1.547839760757322,-0.23249499999999657,-15.60790000000003,0.0,0.0
2022-08-25,44.09780000000003,110.9518,20.5373,18.077763333333333,1.547839760757322,-0.1956083333333325,-15.60790000000003,0.0,0.0
2022-08-26,44.09780000000003,110.9518,21.827650000000002,18.142564999999998,1.547839760757322,-0.1308066666666683,-15.60790000000003,0.0,0.0
2022-08-27,44.09780000000003,110.9518,22.01985,18.20010166666667,1.547839760757322,-0.07326999999999728,-15.60790000000003,0.0,0.0
2022-08-28,41.30310000000003,110.7252,22.605249999999998,18.32400833333333,1.4497453483515221,0.050636666666665775,-12.81320000000003,0.001667212613849535,0.0
2022-08-29,39.25000000000003,79.887,13.1628,18.28626666666667,1.3776812133422733,0.012895000000003876,-10.76010000000003,0.0,0.0
2022-08-30,40.11520000000003,78.8639,13.487549999999999,18.174896666666665,1.4080498703049162,-0.09847500000000053,-11.625300000000031,0.0,0.0
2022-08-31,40.11520000000003,78.2596,16.1066,18.072355,1.4080498703049162,-0.20101666666666418,-11.625300000000031,0.0,0.0
2022-09-01,40.09460000000003,78.2596,18.3796,18.03162166666667,0.948738729252419,-1.8160633333333287,2.166349999999987,0.10339937871184028,0.0
2022-09-02,40.09460000000003,76.5292,21.34905,18.096421666666668,0.948738729252419,-1.7512633333333305,2.166349999999987,0.10339937871184028,0.0
2022-09-03,40.09460000000003,76.5292,18.58895,18.011253333333336,0.948738729252419,-1.8364316666666625,2.166349999999987,0.10339937871184028,0.0
2022-09-04,50.45640000000003,86.7262,12.350999999999999,17.723138333333335,1.1939248881059232,-2.1245466666666637,-8.195450000000015,0.0017028654897299214,0.0
2022-09-05,50.003200000000035,89.12950000000001,15.8417,17.71673,1.1832010402037818,-2.130955,-7.74225000000002,0.006150824318529931,0.0
