"Date","Price","Open","High","Low","Vol.","Change %"
"12/21/2017","959.00","964.00","967.50","958.00","107.03K","-0.57%"
"12/20/2017","964.50","966.25","970.75","963.50","91.52K","-0.23%"
"12/19/2017","966.75","973.25","975.00","965.75","86.62K","-0.59%"
"12/18/2017","972.50","980.25","981.25","968.25","78.26K","-0.56%"
"12/15/2017","978.00","978.75","983.25","974.50","88.74K","-0.08%"
"12/14/2017","978.75","990.50","992.25","977.50","84.72K","-1.19%"
"12/13/2017","990.50","988.50","993.00","987.50","82.26K","0.33%"
"12/12/2017","987.25","993.50","997.75","986.75","105.60K","-0.68%"
"12/11/2017","994.00","1,000.75","1,001.00","993.25","100.79K","-0.75%"
"12/08/2017","1,001.50","1,004.00","1,008.75","997.75","74.66K","-0.27%"
"12/07/2017","1,004.25","1,015.00","1,018.25","1,000.25","85.71K","-1.03%"
"12/06/2017","1,014.75","1,020.00","1,026.25","1,007.25","96.19K","-0.56%"
"12/05/2017","1,020.50","1,010.00","1,027.00","1,009.25","72.11K","1.01%"
"12/04/2017","1,010.25","1,010.00","1,020.00","1,008.50","79.38K","0.42%"
"12/01/2017","1,006.00","997.50","1,007.25","997.50","70.17K","0.83%"
"11/30/2017","997.75","1,004.00","1,004.50","996.75","60.84K","-0.65%"
"11/29/2017","1,004.25","1,005.00","1,007.75","1,001.25","35.00K","-0.05%"
"11/28/2017","1,004.75","1,007.50","1,007.75","999.25","35.12K","-0.30%"
"11/27/2017","1,007.75","1,005.00","1,013.00","1,002.00","49.67K","0.30%"
"11/24/2017","1,004.75","1,006.25","1,011.00","1,002.25","20.52K","-0.37%"
"11/22/2017","1,008.50","999.50","1,010.50","998.75","46.84K","0.82%"
"11/21/2017","1,000.25","1,001.00","1,002.25","997.50","24.21K","-0.10%"
"11/20/2017","1,001.25","1,000.75","1,002.75","994.00","26.76K","-0.02%"
"11/17/2017","1,001.50","983.75","1,003.00","982.50","33.55K","1.86%"
"11/16/2017","983.25","987.50","989.50","981.50","38.12K","-0.41%"
"11/15/2017","987.25","980.00","988.75","979.00","34.12K","2.01%"
"11/14/2017","967.75","974.75","977.50","967.00","101.93K","-0.67%"
"11/13/2017","974.25","987.00","990.25","973.75","122.34K","-1.29%"
"11/10/2017","987.00","985.50","991.00","983.75","109.21K","0.20%"
"11/09/2017","985.00","998.25","1,008.25","983.50","218.46K","-1.35%"
"11/08/2017","998.50","996.00","999.50","994.75","100.20K","0.25%"
"11/07/2017","996.00","994.00","998.75","991.25","85.30K","0.20%"
"11/06/2017","994.00","987.25","995.75","985.00","92.87K","0.73%"
"11/03/2017","986.75","999.00","999.00","985.75","142.11K","-1.25%"
"11/02/2017","999.25","990.25","1,000.50","990.00","103.47K","0.81%"
"11/01/2017","991.25","984.75","995.00","983.75","108.66K","0.66%"
"10/31/2017","984.75","984.50","988.50","982.00","101.18K","0.03%"
"10/30/2017","984.50","986.50","993.25","983.00","165.22K","-0.20%"
"10/27/2017","986.50","982.25","988.00","981.00","164.91K","0.41%"
"10/26/2017","982.50","986.50","989.50","981.75","116.07K","-0.38%"
"10/25/2017","986.25","986.00","993.75","985.75","116.83K","0.05%"
"10/24/2017","985.75","990.25","993.25","983.25","90.39K","-0.53%"
"10/23/2017","991.00","987.50","993.25","985.50","98.91K","0.18%"
"10/20/2017","989.25","996.00","1,004.75","988.25","89.74K","-0.78%"
"10/19/2017","997.00","994.25","999.50","994.00","80.85K","0.20%"
"10/18/2017","995.00","995.25","999.25","992.25","53.25K","-0.03%"
"10/17/2017","995.25","1,000.75","1,000.75","992.75","51.34K","-0.62%"
"10/16/2017","1,001.50","1,008.00","1,009.00","1,000.50","74.27K","-0.87%"
"10/13/2017","1,010.25","1,001.25","1,013.00","1,000.50","103.76K","0.77%"
"10/12/2017","1,002.50","975.25","1,007.75","969.50","139.88K","2.72%"
"10/11/2017","976.00","976.00","978.00","974.00","88.25K","-0.03%"
"10/10/2017","976.25","976.75","986.00","974.75","57.21K","-0.10%"
"10/09/2017","977.25","985.00","987.50","976.00","51.38K","-0.58%"
"10/06/2017","983.00","978.75","984.25","974.25","55.53K","0.41%"
"10/05/2017","979.00","968.75","981.50","968.50","44.40K","1.06%"
"10/04/2017","968.75","966.00","972.25","963.50","24.25K","0.28%"
"10/03/2017","966.00","967.00","971.25","963.25","24.37K","-0.18%"
"10/02/2017","967.75","977.50","978.25","967.00","34.24K","-1.10%"
"09/29/2017","978.50","970.00","986.75","966.00","47.32K","0.85%"
"09/28/2017","970.25","976.00","976.50","968.00","34.32K","-0.61%"
"09/27/2017","976.25","974.00","979.00","968.50","23.85K","0.23%"
"09/26/2017","974.00","981.75","984.75","973.00","37.68K","-0.79%"
"09/25/2017","981.75","993.75","995.75","981.25","33.13K","-1.28%"
"09/22/2017","994.50","980.00","997.00","979.50","31.75K","1.38%"
"09/21/2017","981.00","979.75","983.00","973.50","42.14K","0.05%"
"09/20/2017","980.50","976.50","984.25","975.25","16.20K","0.46%"
"09/19/2017","976.00","979.25","982.00","968.75","17.82K","-0.20%"
"09/18/2017","978.00","976.75","986.75","976.75","21.85K","-0.10%"
"09/15/2017","979.00","985.25","987.50","977.50","23.12K","1.21%"
"09/14/2017","967.25","967.50","969.00","967.50","0.02K","1.50%"
"09/13/2017","953.00","949.00","953.00","944.00","0.02K","0.93%"
"09/12/2017","944.25","955.25","955.50","937.50","0.05K","-1.10%"
"09/11/2017","954.75","955.00","955.50","952.00","0.05K","-0.18%"
"09/08/2017","956.50","966.75","968.00","956.25","0.15K","-0.70%"
"09/07/2017","963.25","963.00","970.00","959.25","0.33K","-0.13%"
"09/06/2017","964.50","960.50","969.75","960.00","0.91K","0.42%"
"09/05/2017","960.50","945.00","965.00","945.00","1.40K","1.96%"
"09/01/2017","942.00","937.25","943.25","935.50","1.69K","0.61%"
"08/31/2017","936.25","923.50","939.75","923.50","4.22K","1.44%"
"08/30/2017","923.00","929.75","934.00","921.75","20.33K","-0.83%"
"08/29/2017","930.75","934.50","937.25","929.50","18.22K","-0.48%"
"08/28/2017","935.25","936.00","944.00","932.50","21.29K","-0.40%"
"08/25/2017","939.00","939.50","941.75","937.25","21.63K","-0.24%"
"08/24/2017","941.25","934.00","942.75","932.25","21.36K","0.67%"
"08/23/2017","935.00","940.25","943.25","929.00","22.12K","0.13%"
"08/22/2017","933.75","931.25","938.50","927.75","17.26K","0.13%"
"08/21/2017","932.50","935.25","936.00","930.25","14.64K","-0.53%"
"08/18/2017","937.50","929.75","939.00","927.75","21.32K","0.78%"
"08/17/2017","930.25","924.00","931.75","922.00","19.58K","0.92%"
"08/16/2017","921.75","921.25","925.25","917.25","17.68K","0.00%"
"08/15/2017","921.75","932.75","934.25","920.25","27.87K","-0.41%"
"08/14/2017","925.50","926.50","926.50","925.00","0.03K","-1.07%"
"08/11/2017","935.50","934.00","935.75","931.25","0.11K","0.51%"
"08/10/2017","930.75","963.75","974.75","934.00","0.06K","-3.35%"
"08/09/2017","963.00","964.00","965.25","958.00","0.19K","0.00%"
"08/08/2017","963.00","967.00","967.50","962.50","0.48K","0.34%"
"08/07/2017","959.75","956.00","960.50","952.50","0.76K","1.11%"
"08/04/2017","949.25","948.00","954.00","948.00","2.10K","-0.13%"
"08/03/2017","950.50","965.50","965.50","945.50","1.73K","-1.66%"
"08/02/2017","966.50","960.75","968.25","960.00","3.22K","0.73%"
"08/01/2017","959.50","985.25","986.75","958.25","6.45K","-3.52%"
"07/31/2017","994.50","991.50","996.50","982.25","13.53K","-0.62%"
"07/28/2017","1,000.75","992.75","1,007.50","989.75","36.04K","0.60%"
"07/27/2017","994.75","991.75","1,000.75","987.50","47.80K","0.61%"
"07/26/2017","988.75","980.00","991.00","973.25","39.67K","0.74%"
"07/25/2017","981.50","1,012.00","1,022.75","981.00","60.67K","-1.60%"
"07/24/2017","997.50","1,000.25","1,000.50","985.75","48.98K","-1.14%"
"07/21/2017","1,009.00","1,011.25","1,013.25","1,001.75","43.74K","-0.42%"
"07/20/2017","1,013.25","999.00","1,017.25","995.00","38.66K","1.35%"
"07/19/2017","999.75","990.25","1,004.75","984.50","35.12K","1.04%"
"07/18/2017","989.50","997.25","1,004.25","985.75","36.92K","0.46%"
"07/17/2017","985.00","989.00","995.00","981.75","30.31K","-0.03%"
"07/14/2017","985.25","978.00","987.00","978.00","0.06K","1.31%"
"07/13/2017","972.50","997.00","997.00","980.00","0.29K","-4.35%"
"07/12/2017","1,016.75","1,023.00","1,024.25","1,010.75","0.38K","-0.83%"
"07/11/2017","1,025.25","1,027.75","1,027.75","1,010.50","0.65K","0.49%"
"07/10/2017","1,020.25","1,001.00","1,024.50","1,001.00","1.02K","2.43%"
"07/07/2017","996.00","979.00","997.50","979.00","1.41K","1.55%"
"07/06/2017","980.75","979.00","982.00","970.00","2.20K","0.46%"
"07/05/2017","976.25","971.75","981.00","964.00","4.44K","1.19%"
"07/03/2017","964.75","949.50","976.00","949.50","4.58K","2.39%"
"06/30/2017","942.25","915.00","945.50","912.25","12.78K","2.92%"
"06/29/2017","915.50","914.25","927.75","914.25","66.18K","0.16%"
"06/28/2017","914.00","910.50","917.50","910.50","106.12K","0.30%"
"06/27/2017","911.25","909.00","918.00","909.00","89.49K","0.50%"
"06/26/2017","906.75","904.00","912.25","903.75","83.98K","0.25%"
"06/23/2017","904.50","906.50","909.00","900.25","142.32K","0.06%"
"06/22/2017","904.00","919.25","920.50","903.00","137.68K","-1.61%"
"06/21/2017","918.75","928.00","932.50","917.00","116.46K","-0.97%"
"06/20/2017","927.75","937.25","940.75","926.00","116.40K","-1.07%"
"06/19/2017","937.75","936.50","947.50","933.75","95.60K","-0.13%"
"06/16/2017","939.00","935.75","942.25","932.00","95.01K","0.45%"
"06/15/2017","934.75","931.75","938.50","925.50","105.03K","0.32%"
"06/14/2017","931.75","932.00","939.00","931.00","88.73K","-0.08%"
"06/13/2017","932.50","933.75","941.50","931.75","122.20K","0.13%"
"06/12/2017","931.25","942.00","943.25","930.25","115.35K","-1.09%"
"06/09/2017","941.50","937.00","944.00","932.75","136.98K","0.37%"
"06/08/2017","938.00","931.00","944.75","930.75","137.59K","0.78%"
"06/07/2017","930.75","924.50","934.50","924.50","143.61K","0.79%"
"06/06/2017","923.50","921.00","934.25","920.00","122.80K","0.16%"
"06/05/2017","922.00","924.50","926.50","917.75","98.54K","0.08%"
"06/02/2017","921.25","912.25","924.00","910.75","86.25K","0.99%"
"06/01/2017","912.25","916.00","920.75","911.50","78.64K","-0.41%"
"05/31/2017","916.00","915.25","920.50","909.50","130.79K","0.36%"
"05/30/2017","912.75","926.00","928.50","910.50","134.22K","-1.48%"
"05/26/2017","926.50","939.50","941.00","925.25","107.95K","-1.38%"
"05/25/2017","939.50","947.75","952.25","938.25","94.35K","-0.92%"
"05/24/2017","948.25","948.50","952.00","943.00","90.34K","0.00%"
"05/23/2017","948.25","956.25","959.25","947.00","91.46K","-0.86%"
"05/22/2017","956.50","953.00","961.00","953.00","82.51K","0.37%"
"05/19/2017","953.00","945.50","956.25","944.50","101.72K","0.87%"
"05/18/2017","944.75","972.50","972.50","942.75","250.66K","-3.18%"
"05/17/2017","975.75","975.50","980.50","973.50","81.97K","-0.05%"
"05/16/2017","976.25","964.75","977.25","964.00","94.23K","1.14%"
"05/15/2017","965.25","962.50","973.00","962.00","77.84K","1.18%"
"05/12/2017","954.00","953.50","953.50","953.50","0.11K","-0.21%"
"05/11/2017","956.00","962.50","965.00","955.00","0.49K","-0.60%"
"05/10/2017","961.75","965.25","980.00","958.50","0.17K","-0.36%"
"05/09/2017","965.25","956.25","968.00","956.25","0.45K","0.94%"
"05/08/2017","956.25","962.50","962.50","954.50","1.06K","-0.70%"
"05/05/2017","963.00","965.50","973.50","960.00","1.23K","-0.23%"
"05/04/2017","965.25","965.25","970.50","961.75","1.60K","-0.03%"
"05/03/2017","965.50","959.50","966.00","959.00","3.73K","0.78%"
"05/02/2017","958.00","958.50","967.75","955.00","6.95K","-0.10%"
"05/01/2017","959.00","950.00","963.00","950.00","6.79K","1.45%"
"04/28/2017","945.25","945.00","947.00","941.50","13.92K","-0.05%"
"04/27/2017","945.75","944.50","950.50","943.50","59.31K","0.00%"
"04/26/2017","945.75","955.00","958.00","944.50","107.83K","-0.92%"
"04/25/2017","954.50","959.00","961.00","954.00","84.73K","-0.70%"
"04/24/2017","961.25","951.50","962.25","951.50","99.17K","1.08%"
"04/21/2017","951.00","946.00","952.75","944.75","130.80K","0.45%"
"04/20/2017","946.75","950.00","955.75","946.00","115.89K","-0.37%"
"04/19/2017","950.25","947.00","954.50","942.75","105.93K","0.45%"
"04/18/2017","946.00","952.50","955.00","939.75","154.74K","-0.76%"
"04/17/2017","953.25","958.75","962.00","951.50","106.84K","-0.24%"
"04/13/2017","955.50","947.25","959.50","946.75","128.01K","0.82%"
"04/12/2017","947.75","942.25","951.50","941.25","119.41K","0.90%"
"04/11/2017","939.25","941.75","945.00","929.75","136.34K","-0.27%"
"04/10/2017","941.75","944.25","949.00","939.25","87.49K","-0.03%"
"04/07/2017","942.00","938.50","945.50","937.50","99.24K","0.05%"
"04/06/2017","941.50","944.00","946.50","938.50","84.59K","-0.29%"
"04/05/2017","944.25","937.50","948.50","937.25","146.30K","0.69%"
"04/04/2017","937.75","939.25","942.75","936.50","120.20K","-0.05%"
"04/03/2017","938.25","946.25","949.25","937.25","94.60K","-0.82%"
"03/31/2017","946.00","961.75","966.50","944.25","182.74K","-1.77%"
"03/30/2017","963.00","969.50","970.00","961.00","77.47K","-0.62%"
"03/29/2017","969.00","970.50","976.00","967.25","95.07K","-0.31%"
"03/28/2017","972.00","971.25","976.50","970.00","92.84K","0.05%"
"03/27/2017","971.50","976.00","978.50","968.25","91.22K","-0.44%"
"03/24/2017","975.75","990.50","991.00","972.25","116.48K","-1.54%"
"03/23/2017","991.00","999.25","1,002.00","990.25","94.69K","-0.88%"
"03/22/2017","999.75","1,001.00","1,003.25","994.00","82.16K","-0.17%"
"03/21/2017","1,001.50","1,000.00","1,008.00","995.00","103.33K","0.20%"
"03/20/2017","999.50","1,003.75","1,008.75","998.25","82.38K","-0.05%"
"03/17/2017","1,000.00","1,001.50","1,004.50","994.25","61.55K","-0.15%"
"03/16/2017","1,001.50","1,000.00","1,006.50","995.75","83.78K","0.35%"
"03/15/2017","998.00","998.75","1,007.75","995.25","75.42K","1.09%"
"03/14/2017","987.25","996.50","996.50","983.00","0.21K","-0.90%"
"03/13/2017","996.25","996.25","1,000.00","995.50","0.98K","0.00%"
"03/10/2017","996.25","999.50","1,001.75","992.75","0.97K","-0.40%"
"03/09/2017","1,000.25","1,009.00","1,009.00","995.75","4.95K","-1.06%"
"03/08/2017","1,011.00","1,014.00","1,014.75","1,008.00","5.32K","-0.37%"
"03/07/2017","1,014.75","1,026.75","1,027.00","1,012.00","3.55K","-1.17%"
"03/06/2017","1,026.75","1,027.50","1,036.25","1,026.00","4.62K","-0.02%"
"03/03/2017","1,027.00","1,027.50","1,030.25","1,019.50","4.97K","0.02%"
"03/02/2017","1,026.75","1,039.75","1,040.25","1,022.00","6.07K","-1.39%"
"03/01/2017","1,041.25","1,025.25","1,041.50","1,025.00","7.43K","1.59%"
"02/28/2017","1,025.00","1,013.00","1,045.00","1,012.50","17.71K","1.38%"
"02/27/2017","1,011.00","1,015.50","1,018.50","1,006.00","62.58K","-0.25%"
"02/24/2017","1,013.50","1,012.25","1,016.25","1,009.25","92.51K","0.20%"
"02/23/2017","1,011.50","1,023.00","1,027.00","1,010.00","148.62K","-1.10%"
"02/22/2017","1,022.75","1,027.25","1,031.75","1,022.25","96.39K","-0.34%"
"02/21/2017","1,026.25","1,033.25","1,044.50","1,026.00","143.01K","-0.61%"
"02/17/2017","1,032.50","1,043.00","1,046.25","1,031.00","142.01K","-1.08%"
"02/16/2017","1,043.75","1,060.25","1,062.75","1,042.25","130.04K","-1.65%"
"02/15/2017","1,061.25","1,045.25","1,061.50","1,040.25","128.04K","1.56%"
"02/14/2017","1,045.00","1,055.00","1,056.00","1,042.50","118.66K","-0.88%"
"02/13/2017","1,054.25","1,059.25","1,061.75","1,050.50","174.16K","-0.45%"
"02/10/2017","1,059.00","1,050.00","1,063.50","1,047.50","133.68K","0.81%"
"02/09/2017","1,050.50","1,057.00","1,061.50","1,045.00","141.51K","-0.78%"
"02/08/2017","1,058.75","1,041.75","1,059.75","1,040.00","166.53K","1.53%"
"02/07/2017","1,042.75","1,038.25","1,043.25","1,032.00","131.44K","0.65%"
"02/06/2017","1,036.00","1,027.00","1,042.50","1,026.25","119.99K","0.88%"
"02/03/2017","1,027.00","1,036.75","1,044.25","1,026.25","105.99K","-0.99%"
"02/02/2017","1,037.25","1,037.25","1,041.75","1,031.25","101.52K","0.05%"
"02/01/2017","1,036.75","1,024.50","1,037.50","1,017.00","107.16K","1.20%"
"01/31/2017","1,024.50","1,023.00","1,026.50","1,019.50","83.52K","0.17%"
"01/30/2017","1,022.75","1,044.00","1,044.25","1,019.25","126.81K","-2.53%"
"01/27/2017","1,049.25","1,047.00","1,052.00","1,043.25","68.28K","-0.02%"
"01/26/2017","1,049.50","1,055.50","1,058.50","1,045.50","91.97K","-0.54%"
"01/25/2017","1,055.25","1,057.00","1,060.00","1,050.00","83.01K","-0.31%"
"01/24/2017","1,058.50","1,059.75","1,068.00","1,051.25","95.24K","0.07%"
"01/23/2017","1,057.75","1,067.50","1,069.75","1,055.25","92.57K","-0.91%"
"01/20/2017","1,067.50","1,070.00","1,071.25","1,060.00","112.86K","-0.26%"
"01/19/2017","1,070.25","1,073.00","1,077.25","1,066.75","108.40K","-0.44%"
"01/18/2017","1,075.00","1,068.00","1,080.00","1,062.50","144.02K","0.54%"
"01/17/2017","1,069.25","1,054.00","1,075.50","1,052.00","201.11K","2.57%"
"01/13/2017","1,042.50","1,029.50","1,043.00","1,025.50","","1.02%"
"01/12/2017","1,032.00","1,002.75","1,033.00","998.50","0.81K","2.89%"
"01/11/2017","1,003.00","1,004.50","1,004.50","993.00","1.84K","-0.25%"
"01/10/2017","1,005.50","993.75","1,006.00","990.00","2.45K","0.90%"
"01/09/2017","996.50","986.25","996.75","986.00","2.86K","1.06%"
"01/06/2017","986.00","1,003.50","1,003.50","985.00","3.35K","-1.74%"
"01/05/2017","1,003.50","1,005.50","1,006.00","998.25","2.99K","-0.27%"
"01/04/2017","1,006.25","986.00","1,006.50","984.00","6.19K","1.98%"
"01/03/2017","986.75","996.00","1,002.75","986.50","6.58K","-0.98%"
"12/30/2016","996.50","1,003.50","1,010.50","995.00","13.37K","-0.67%"
"12/29/2016","1,003.25","1,006.50","1,014.25","1,002.00","46.24K","-0.35%"
"12/28/2016","1,006.75","1,014.00","1,018.75","1,001.50","54.62K","-0.79%"
"12/27/2016","1,014.75","989.75","1,015.25","989.25","82.74K","2.60%"
"12/23/2016","989.00","994.25","996.75","987.75","67.09K","-0.55%"
"12/22/2016","994.50","1,007.75","1,008.75","993.50","108.94K","-1.22%"
"12/21/2016","1,006.75","1,005.25","1,012.25","1,005.00","80.14K","0.15%"
"12/20/2016","1,005.25","1,021.25","1,024.00","1,004.00","124.54K","-1.59%"
"12/19/2016","1,021.50","1,034.00","1,039.00","1,020.50","136.17K","-1.47%"
"12/16/2016","1,036.75","1,029.25","1,038.00","1,023.00","95.87K","0.75%"
"12/15/2016","1,029.00","1,023.50","1,038.50","1,018.50","147.57K","0.51%"
"12/14/2016","1,023.75","1,027.25","1,029.25","1,020.75","128.09K","-0.41%"
"12/13/2016","1,028.00","1,031.25","1,038.75","1,025.25","132.89K","-0.29%"
"12/12/2016","1,031.00","1,041.75","1,047.50","1,026.50","145.11K","-0.63%"
"12/09/2016","1,037.50","1,026.00","1,039.50","1,021.50","136.39K","1.02%"
"12/08/2016","1,027.00","1,049.00","1,049.00","1,023.50","171.73K","-2.10%"
"12/07/2016","1,049.00","1,047.00","1,053.00","1,039.75","127.73K","0.12%"
"12/06/2016","1,047.75","1,042.50","1,061.75","1,039.00","135.20K","0.41%"
"12/05/2016","1,043.50","1,030.50","1,049.75","1,027.75","125.62K","1.56%"
"12/02/2016","1,027.50","1,033.00","1,037.75","1,026.50","84.04K","-0.22%"
"12/01/2016","1,029.75","1,033.50","1,040.00","1,022.25","128.53K","-0.24%"
"11/30/2016","1,032.25","1,043.00","1,052.75","1,031.25","133.97K","-0.98%"
"11/29/2016","1,042.50","1,055.00","1,058.75","1,039.25","126.70K","-1.28%"
"11/28/2016","1,056.00","1,043.25","1,065.00","1,042.50","161.41K","0.96%"
"11/25/2016","1,046.00","1,032.00","1,046.75","1,029.50","76.52K","1.14%"
"11/23/2016","1,034.25","1,030.25","1,035.75","1,017.25","136.73K","0.41%"
"11/22/2016","1,030.00","1,020.00","1,033.25","1,015.25","131.45K","0.96%"
"11/21/2016","1,020.25","995.50","1,021.50","995.50","150.57K","2.67%"
"11/18/2016","993.75","989.00","996.50","982.25","75.94K","0.43%"
"11/17/2016","989.50","985.25","993.75","981.00","87.76K","0.38%"
"11/16/2016","985.75","993.25","997.75","982.75","94.10K","-0.38%"
"11/15/2016","989.50","985.50","992.75","978.75","86.74K","1.91%"
"11/14/2016","971.00","980.75","982.25","968.00","0.59K","-0.77%"
"11/11/2016","978.50","997.00","1,005.50","969.50","2.56K","-1.06%"
"11/10/2016","989.00","982.25","1,007.75","982.00","2.17K","0.71%"
"11/09/2016","982.00","1,000.00","1,007.00","975.50","3.40K","-1.97%"
"11/08/2016","1,001.75","989.50","1,011.25","989.00","3.43K","1.26%"
"11/07/2016","989.25","981.75","992.25","981.75","4.55K","0.79%"
"11/04/2016","981.50","980.50","985.50","975.00","4.41K","0.18%"
"11/03/2016","979.75","976.50","984.50","976.50","4.01K","0.31%"
"11/02/2016","976.75","983.00","986.25","973.50","8.87K","-0.76%"
"11/01/2016","984.25","1,002.00","1,006.25","983.00","11.40K","-1.80%"
"10/31/2016","1,002.25","1,002.00","1,008.00","996.25","18.44K","0.10%"
"10/28/2016","1,001.25","1,013.00","1,017.50","999.50","75.22K","-1.28%"
"10/27/2016","1,014.25","1,008.50","1,020.00","1,002.75","101.23K","0.42%"
"10/26/2016","1,010.00","990.25","1,011.00","988.75","149.63K","1.94%"
"10/25/2016","990.75","991.25","997.00","981.25","176.99K","-0.13%"
"10/24/2016","992.00","982.75","999.75","980.00","177.60K","0.92%"
"10/21/2016","983.00","976.25","984.25","974.50","140.15K","0.77%"
"10/20/2016","975.50","981.25","989.75","973.25","136.37K","-0.61%"
"10/19/2016","981.50","972.00","982.75","971.00","133.12K","0.93%"
"10/18/2016","972.50","977.50","987.00","971.50","178.28K","-0.59%"
"10/17/2016","978.25","961.75","979.00","961.00","158.66K","1.64%"
"10/14/2016","962.50","955.50","974.25","952.00","186.06K","0.65%"
"10/13/2016","956.25","946.00","959.50","937.25","178.13K","1.14%"
"10/12/2016","945.50","953.00","971.25","943.25","233.15K","-0.92%"
"10/11/2016","954.25","953.50","960.75","951.50","147.79K","-0.03%"
"10/10/2016","954.50","955.75","964.25","950.00","133.36K","-0.24%"
"10/07/2016","956.75","958.75","973.25","955.25","173.88K","-0.18%"
"10/06/2016","958.50","956.00","959.75","947.25","114.54K","0.18%"
"10/05/2016","956.75","963.50","967.50","950.50","139.61K","-0.70%"
"10/04/2016","963.50","970.75","972.00","960.25","123.52K","-0.98%"
"10/03/2016","973.00","952.50","975.00","946.50","139.85K","1.99%"
"09/30/2016","954.00","950.00","958.50","943.00","155.97K","0.39%"
"09/29/2016","950.25","947.00","957.25","946.00","101.65K","0.50%"
"09/28/2016","945.50","951.75","955.75","944.50","114.90K","-0.73%"
"09/27/2016","952.50","946.75","953.50","934.00","153.26K","0.77%"
"09/26/2016","945.25","951.50","960.25","943.75","114.17K","-1.02%"
"09/23/2016","955.00","975.00","976.25","952.50","138.51K","-2.20%"
"09/22/2016","976.50","975.00","983.50","970.25","90.70K","0.10%"
"09/21/2016","975.50","988.25","990.25","971.50","104.73K","-1.44%"
"09/20/2016","989.75","973.50","994.00","970.75","116.06K","1.77%"
"09/19/2016","972.50","970.50","981.25","966.25","96.83K","0.67%"
"09/16/2016","966.00","949.00","969.00","945.75","102.82K","1.63%"
"09/15/2016","950.50","943.00","953.00","941.25","76.31K","-2.21%"
"09/14/2016","972.00","971.75","971.75","967.75","0.26K","0.39%"
"09/13/2016","968.25","982.50","982.50","968.50","0.26K","-1.65%"
"09/12/2016","984.50","990.25","1,006.75","980.00","0.39K","-1.28%"
"09/09/2016","997.25","989.50","999.75","988.50","0.94K","0.53%"
"09/08/2016","992.00","994.50","999.25","987.75","0.59K","0.03%"
"09/07/2016","991.75","980.50","993.50","980.50","0.90K","1.80%"
"09/06/2016","974.25","969.00","978.00","965.50","1.16K","0.59%"
"09/02/2016","968.50","960.00","971.00","960.00","0.64K","0.99%"
"09/01/2016","959.00","960.25","965.00","954.00","0.81K","-0.10%"
"08/31/2016","960.00","966.50","970.50","956.00","3.15K","-0.57%"
"08/30/2016","965.50","984.00","986.75","960.50","11.67K","-1.81%"
"08/29/2016","983.25","991.75","998.25","981.50","13.45K","-0.76%"
"08/26/2016","990.75","996.50","1,002.25","982.50","17.88K","-0.75%"
"08/25/2016","998.25","1,029.75","1,029.75","997.00","27.15K","-3.15%"
"08/24/2016","1,030.75","1,033.50","1,036.00","1,021.75","13.88K","-0.34%"
"08/23/2016","1,034.25","1,030.50","1,036.75","1,026.50","8.49K","-0.10%"
"08/22/2016","1,035.25","1,025.50","1,041.25","1,023.00","9.72K","0.80%"
"08/19/2016","1,027.00","1,032.50","1,035.00","1,017.00","11.60K","-0.51%"
"08/18/2016","1,032.25","1,037.00","1,037.00","1,012.00","13.69K","0.17%"
"08/17/2016","1,030.50","1,020.75","1,031.00","1,016.00","12.93K","1.08%"
"08/16/2016","1,019.50","1,022.25","1,028.50","1,012.25","14.83K","-0.42%"
"08/15/2016","1,023.75","998.50","1,026.50","997.00","14.54K","2.04%"
"08/12/2016","1,003.25","1,023.50","1,023.50","994.50","0.30K","-1.86%"
"08/11/2016","1,022.25","1,022.25","1,028.00","1,017.50","1.33K","0.52%"
"08/10/2016","1,017.00","1,027.00","1,030.50","1,008.00","1.84K","-0.49%"
"08/09/2016","1,022.00","1,018.00","1,032.00","1,011.50","0.87K","0.32%"
"08/08/2016","1,018.75","1,012.50","1,018.00","1,006.25","1.47K","1.49%"
"08/05/2016","1,003.75","990.50","1,012.00","990.50","1.78K","1.34%"
"08/04/2016","990.50","990.00","1,000.25","985.25","1.59K","0.00%"
"08/03/2016","990.50","987.00","1,000.50","985.75","4.12K","0.53%"
"08/02/2016","985.25","994.25","998.50","976.00","5.28K","-1.08%"
"08/01/2016","996.00","1,024.50","1,030.75","991.75","4.44K","-3.54%"
"07/29/2016","1,032.50","1,005.25","1,034.25","996.25","12.80K","2.89%"
"07/28/2016","1,003.50","1,012.50","1,022.00","998.00","33.85K","-0.69%"
"07/27/2016","1,010.50","994.00","1,015.50","991.25","45.39K","1.71%"
"07/26/2016","993.50","984.00","1,002.75","980.50","40.13K","0.99%"
"07/25/2016","983.75","998.25","1,010.50","981.75","40.93K","-2.26%"
"07/22/2016","1,006.50","1,034.25","1,037.00","985.00","52.62K","-2.52%"
"07/21/2016","1,032.50","1,026.00","1,042.50","1,023.75","26.55K","0.54%"
"07/20/2016","1,027.00","1,047.00","1,056.25","1,025.00","32.49K","-1.63%"
"07/19/2016","1,044.00","1,076.50","1,079.00","1,041.00","45.50K","-3.18%"
"07/18/2016","1,078.25","1,062.00","1,082.25","1,050.25","50.73K","0.54%"
"07/15/2016","1,072.50","1,083.00","1,097.50","1,057.00","32.32K","-3.51%"
"07/14/2016","1,111.50","1,133.50","1,143.50","1,121.50","0.15K","-1.46%"
