"Date","Price","Open","High","Low","Vol.","Change %"
"03/03/2016","3.650","3.650","3.650","3.650","","-2.41%"
"03/02/2016","3.740","3.740","3.740","3.740","","-0.80%"
"03/01/2016","3.770","3.770","3.770","3.770","","-2.33%"
"02/29/2016","3.860","3.860","3.860","3.860","","0.52%"
"02/26/2016","3.840","3.840","3.840","3.840","","-2.04%"
"02/25/2016","3.920","3.920","3.920","3.920","","3.43%"
"02/24/2016","3.790","3.790","3.790","3.790","","-3.81%"
"02/23/2016","3.940","3.940","3.940","3.940","","3.96%"
"02/22/2016","3.790","3.790","3.790","3.790","","-1.81%"
"02/19/2016","3.860","3.860","3.860","3.860","","-0.26%"
"02/18/2016","3.870","3.870","3.870","3.870","","1.04%"
"02/17/2016","3.830","3.830","3.830","3.830","","-1.79%"
"02/16/2016","3.900","3.900","3.900","3.900","","1.56%"
"02/15/2016","3.840","3.840","3.840","3.840","","-3.52%"
"02/12/2016","3.980","3.980","3.980","3.980","","0.51%"
"02/11/2016","3.960","3.960","3.960","3.960","","2.33%"
"02/10/2016","3.870","3.870","3.870","3.870","","-0.77%"
"02/05/2016","3.900","3.900","3.900","3.900","","0.78%"
"02/04/2016","3.870","3.870","3.870","3.870","","-0.77%"
"02/03/2016","3.900","3.900","3.900","3.900","","-1.52%"
"02/02/2016","3.960","3.960","3.960","3.960","","0.00%"
"02/01/2016","3.960","3.960","3.960","3.960","","-1.00%"
"01/29/2016","4.000","4.000","4.000","4.000","","-1.23%"
"01/28/2016","4.050","4.050","4.050","4.050","","-0.25%"
"01/27/2016","4.060","4.060","4.060","4.060","","1.00%"
"01/26/2016","4.020","4.020","4.020","4.020","","-1.71%"
"01/25/2016","4.090","4.090","4.090","4.090","","0.00%"
"01/22/2016","4.090","4.090","4.090","4.090","","-0.97%"
"01/21/2016","4.130","4.130","4.130","4.130","","0.98%"
"01/20/2016","4.090","4.090","4.090","4.090","","1.49%"
"01/19/2016","4.030","4.030","4.030","4.030","","0.50%"
"01/18/2016","4.010","4.010","4.010","4.010","","-0.50%"
"01/15/2016","4.030","4.030","4.030","4.030","","1.51%"
"01/14/2016","3.970","3.970","3.970","3.970","","-0.25%"
"01/13/2016","3.980","3.980","3.980","3.980","","-1.00%"
"01/12/2016","4.020","4.020","4.020","4.020","","-0.25%"
"01/11/2016","4.030","4.030","4.030","4.030","","0.50%"
"01/08/2016","4.010","4.010","4.010","4.010","","-0.50%"
"01/07/2016","4.030","4.030","4.030","4.030","","0.75%"
"01/06/2016","4.000","4.000","4.000","4.000","","0.76%"
"01/05/2016","3.970","3.970","3.970","3.970","","-1.24%"
"01/04/2016","4.020","4.020","4.020","4.020","","2.03%"
"12/30/2015","3.940","3.940","3.940","3.940","","2.07%"
"12/29/2015","3.860","3.860","3.860","3.860","","0.26%"
"12/28/2015","3.850","3.850","3.850","3.850","","-2.04%"
"12/23/2015","3.930","3.930","3.930","3.930","","-1.01%"
"12/22/2015","3.970","3.970","3.970","3.970","","-0.75%"
"12/21/2015","4.000","4.000","4.000","4.000","","2.04%"
"12/18/2015","3.920","3.920","3.920","3.920","","1.29%"
"12/17/2015","3.870","3.870","3.870","3.870","","-0.77%"
"12/16/2015","3.900","3.900","3.900","3.900","","1.30%"
"12/15/2015","3.850","3.850","3.850","3.850","","-0.52%"
"12/14/2015","3.870","3.870","3.870","3.870","","0.78%"
"12/11/2015","3.840","3.840","3.840","3.840","","1.32%"
"12/10/2015","3.790","3.790","3.790","3.790","","1.88%"
"12/09/2015","3.720","3.720","3.720","3.720","","-1.85%"
"12/08/2015","3.790","3.790","3.790","3.790","","1.88%"
"12/07/2015","3.720","3.720","3.720","3.720","","0.27%"
"12/04/2015","3.710","3.710","3.710","3.710","","-0.27%"
"12/03/2015","3.720","3.720","3.720","3.720","","-2.87%"
"12/02/2015","3.830","3.830","3.830","3.830","","-0.26%"
"12/01/2015","3.840","3.840","3.840","3.840","","-0.78%"
"11/30/2015","3.870","3.870","3.870","3.870","","2.11%"
"11/27/2015","3.790","3.790","3.790","3.790","","1.61%"
"11/26/2015","3.730","3.730","3.730","3.730","","0.00%"
"11/25/2015","3.730","3.730","3.730","3.730","","1.63%"
"11/24/2015","3.670","3.670","3.670","3.670","","-1.08%"
"11/23/2015","3.710","3.710","3.710","3.710","","-0.27%"
"11/19/2015","3.720","3.720","3.720","3.720","","-1.06%"
"11/18/2015","3.760","3.760","3.760","3.760","","-1.05%"
"11/17/2015","3.800","3.800","3.800","3.800","","0.00%"
"11/16/2015","3.800","3.800","3.800","3.800","","-0.26%"
"11/13/2015","3.810","3.810","3.810","3.810","","1.60%"
"11/12/2015","3.750","3.750","3.750","3.750","","0.00%"
"11/11/2015","3.750","3.750","3.750","3.750","","-0.53%"
"11/10/2015","3.770","3.770","3.770","3.770","","-0.26%"
"11/09/2015","3.780","3.780","3.780","3.780","","0.53%"
"11/06/2015","3.760","3.760","3.760","3.760","","0.27%"
"11/05/2015","3.750","3.750","3.750","3.750","","-0.79%"
"11/04/2015","3.780","3.780","3.780","3.780","","1.07%"
"11/03/2015","3.740","3.740","3.740","3.740","","-2.60%"
"10/30/2015","3.840","3.840","3.840","3.840","","-1.79%"
"10/29/2015","3.910","3.910","3.910","3.910","","0.26%"
"10/28/2015","3.900","3.900","3.900","3.900","","0.52%"
"10/27/2015","3.880","3.880","3.880","3.880","","-0.26%"
"10/26/2015","3.890","3.890","3.890","3.890","","0.52%"
"10/23/2015","3.870","3.870","3.870","3.870","","-0.77%"
"10/22/2015","3.900","3.900","3.900","3.900","","0.26%"
"10/21/2015","3.890","3.890","3.890","3.890","","1.83%"
"10/20/2015","3.820","3.820","3.820","3.820","","-1.04%"
"10/19/2015","3.860","3.860","3.860","3.860","","1.05%"
"10/16/2015","3.820","3.820","3.820","3.820","","1.06%"
"10/15/2015","3.780","3.780","3.780","3.780","","-0.53%"
"10/14/2015","3.800","3.800","3.800","3.800","","-1.55%"
"10/13/2015","3.860","3.860","3.860","3.860","","3.49%"
"10/09/2015","3.730","3.730","3.730","3.730","","-1.32%"
"10/08/2015","3.780","3.780","3.780","3.780","","-2.07%"
"10/07/2015","3.860","3.860","3.860","3.860","","0.78%"
"10/06/2015","3.830","3.830","3.830","3.830","","-1.29%"
"10/05/2015","3.880","3.880","3.880","3.880","","-1.02%"
"10/02/2015","3.920","3.920","3.920","3.920","","-1.51%"
"10/01/2015","3.980","3.980","3.980","3.980","","1.02%"
"09/30/2015","3.940","3.940","3.940","3.940","","-2.23%"
"09/29/2015","4.030","4.030","4.030","4.030","","-0.74%"
"09/28/2015","4.060","4.060","4.060","4.060","","2.78%"
"09/25/2015","3.950","3.950","3.950","3.950","","-1.25%"
"09/24/2015","4.000","4.000","4.000","4.000","","-2.68%"
"09/23/2015","4.110","4.110","4.110","4.110","","1.99%"
"09/22/2015","4.030","4.030","4.030","4.030","","2.03%"
"09/21/2015","3.950","3.950","3.950","3.950","","0.51%"
"09/18/2015","3.930","3.930","3.930","3.930","","2.08%"
"09/17/2015","3.850","3.850","3.850","3.850","","1.05%"
"09/16/2015","3.810","3.810","3.810","3.810","","-0.26%"
"09/15/2015","3.820","3.820","3.820","3.820","","0.53%"
"09/14/2015","3.800","3.800","3.800","3.800","","-0.78%"
"09/11/2015","3.830","3.830","3.830","3.830","","-0.26%"
"09/10/2015","3.840","3.840","3.840","3.840","","1.59%"
"09/09/2015","3.780","3.780","3.780","3.780","","-0.53%"
"09/08/2015","3.800","3.800","3.800","3.800","","-1.04%"
"09/04/2015","3.840","3.840","3.840","3.840","","2.67%"
"09/03/2015","3.740","3.740","3.740","3.740","","0.00%"
"09/02/2015","3.740","3.740","3.740","3.740","","1.91%"
"09/01/2015","3.670","3.670","3.670","3.670","","1.66%"
"08/31/2015","3.610","3.610","3.610","3.610","","1.40%"
"08/28/2015","3.560","3.560","3.560","3.560","","1.42%"
"08/27/2015","3.510","3.510","3.510","3.510","","0.57%"
"08/26/2015","3.490","3.490","3.490","3.490","","-2.24%"
"08/25/2015","3.570","3.570","3.570","3.570","","2.00%"
"08/24/2015","3.500","3.500","3.500","3.500","","0.57%"
"08/21/2015","3.480","3.480","3.480","3.480","","1.46%"
"08/20/2015","3.430","3.430","3.430","3.430","","-0.87%"
"08/19/2015","3.460","3.460","3.460","3.460","","0.87%"
"08/18/2015","3.430","3.430","3.430","3.430","","-1.15%"
"08/17/2015","3.470","3.470","3.470","3.470","","0.00%"
"08/14/2015","3.470","3.470","3.470","3.470","","-0.29%"
"08/13/2015","3.480","3.480","3.480","3.480","","0.87%"
"08/12/2015","3.450","3.450","3.450","3.450","","-0.86%"
"08/11/2015","3.480","3.480","3.480","3.480","","1.46%"
"08/10/2015","3.430","3.430","3.430","3.430","","-1.72%"
"08/07/2015","3.490","3.490","3.490","3.490","","-0.85%"
"08/06/2015","3.520","3.520","3.520","3.520","","1.44%"
"08/05/2015","3.470","3.470","3.470","3.470","","1.76%"
"08/04/2015","3.410","3.410","3.410","3.410","","-0.58%"
"08/03/2015","3.430","3.430","3.430","3.430","","0.88%"
"07/31/2015","3.400","3.400","3.400","3.400","","1.19%"
"07/30/2015","3.360","3.360","3.360","3.360","","1.51%"
"07/29/2015","3.310","3.310","3.310","3.310","","-0.90%"
"07/28/2015","3.340","3.340","3.340","3.340","","0.00%"
"07/27/2015","3.340","3.340","3.340","3.340","","0.91%"
"07/24/2015","3.310","3.310","3.310","3.310","","1.22%"
"07/23/2015","3.270","3.270","3.270","3.270","","1.87%"
"07/22/2015","3.210","3.210","3.210","3.210","","2.56%"
"07/21/2015","3.130","3.130","3.130","3.130","","-1.57%"
"07/20/2015","3.180","3.180","3.180","3.180","","0.32%"
"07/17/2015","3.170","3.170","3.170","3.170","","0.96%"
"07/16/2015","3.140","3.140","3.140","3.140","","0.96%"
"07/15/2015","3.110","3.110","3.110","3.110","","0.65%"
"07/14/2015","3.090","3.090","3.090","3.090","","-0.96%"
"07/13/2015","3.120","3.120","3.120","3.120","","-0.32%"
"07/10/2015","3.130","3.130","3.130","3.130","","-2.49%"
"07/09/2015","3.210","3.210","3.210","3.210","","0.00%"
"07/08/2015","3.210","3.210","3.210","3.210","","1.26%"
"07/07/2015","3.170","3.170","3.170","3.170","","1.28%"
"07/06/2015","3.130","3.130","3.130","3.130","","0.32%"
"07/03/2015","3.120","3.120","3.120","3.120","","1.30%"
"07/02/2015","3.080","3.080","3.080","3.080","","-1.60%"
"07/01/2015","3.130","3.130","3.130","3.130","","1.29%"
"06/30/2015","3.090","3.090","3.090","3.090","","-0.32%"
"06/29/2015","3.100","3.100","3.100","3.100","","-0.32%"
"06/26/2015","3.110","3.110","3.110","3.110","","0.00%"
"06/25/2015","3.110","3.110","3.110","3.110","","0.97%"
"06/24/2015","3.080","3.080","3.080","3.080","","0.33%"
"06/23/2015","3.070","3.070","3.070","3.070","","0.33%"
"06/22/2015","3.060","3.060","3.060","3.060","","-0.97%"
"06/19/2015","3.090","3.090","3.090","3.090","","1.64%"
"06/18/2015","3.040","3.040","3.040","3.040","","0.00%"
"06/17/2015","3.040","3.040","3.040","3.040","","-1.30%"
"06/16/2015","3.080","3.080","3.080","3.080","","-0.96%"
"06/15/2015","3.110","3.110","3.110","3.110","","0.32%"
"06/12/2015","3.100","3.100","3.100","3.100","","2.65%"
"06/11/2015","3.020","3.020","3.020","3.020","","-2.58%"
"06/10/2015","3.100","3.100","3.100","3.100","","0.65%"
"06/09/2015","3.080","3.080","3.080","3.080","","-0.65%"
"06/08/2015","3.100","3.100","3.100","3.100","","-0.96%"
"06/05/2015","3.130","3.130","3.130","3.130","","0.64%"
"06/03/2015","3.110","3.110","3.110","3.110","","0.00%"
"06/02/2015","3.110","3.110","3.110","3.110","","-1.58%"
"06/01/2015","3.160","3.160","3.160","3.160","","1.94%"
"05/29/2015","3.100","3.100","3.100","3.100","","-0.32%"
"05/28/2015","3.110","3.110","3.110","3.110","","-0.32%"
"05/27/2015","3.120","3.120","3.120","3.120","","1.96%"
"05/26/2015","3.060","3.060","3.060","3.060","","0.00%"
"05/25/2015","3.060","3.060","3.060","3.060","","0.66%"
"05/22/2015","3.040","3.040","3.040","3.040","","2.01%"
"05/21/2015","2.980","2.980","2.980","2.980","","0.34%"
"05/20/2015","2.970","2.970","2.970","2.970","","0.00%"
"05/19/2015","2.970","2.970","2.970","2.970","","-0.34%"
"05/18/2015","2.980","2.980","2.980","2.980","","1.02%"
"05/15/2015","2.950","2.950","2.950","2.950","","-0.67%"
"05/14/2015","2.970","2.970","2.970","2.970","","-0.34%"
"05/13/2015","2.980","2.980","2.980","2.980","","-0.67%"
"05/12/2015","3.000","3.000","3.000","3.000","","0.00%"
"05/11/2015","3.000","3.000","3.000","3.000","","1.69%"
"05/08/2015","2.950","2.950","2.950","2.950","","-1.34%"
"05/07/2015","2.990","2.990","2.990","2.990","","-0.33%"
"05/06/2015","3.000","3.000","3.000","3.000","","-0.33%"
"05/05/2015","3.010","3.010","3.010","3.010","","-1.31%"
"05/04/2015","3.050","3.050","3.050","3.050","","2.69%"
"04/30/2015","2.970","2.970","2.970","2.970","","2.77%"
"04/29/2015","2.890","2.890","2.890","2.890","","0.70%"
"04/28/2015","2.870","2.870","2.870","2.870","","0.35%"
"04/27/2015","2.860","2.860","2.860","2.860","","-1.72%"
"04/24/2015","2.910","2.910","2.910","2.910","","-1.36%"
"04/23/2015","2.950","2.950","2.950","2.950","","-0.67%"
"04/22/2015","2.970","2.970","2.970","2.970","","-1.00%"
"04/20/2015","3.000","3.000","3.000","3.000","","0.67%"
"04/17/2015","2.980","2.980","2.980","2.980","","-0.33%"
"04/16/2015","2.990","2.990","2.990","2.990","","-1.32%"
"04/15/2015","3.030","3.030","3.030","3.030","","0.33%"
"04/14/2015","3.020","3.020","3.020","3.020","","-1.63%"
"04/13/2015","3.070","3.070","3.070","3.070","","1.66%"
"04/10/2015","3.020","3.020","3.020","3.020","","0.33%"
"04/09/2015","3.010","3.010","3.010","3.010","","-0.99%"
"04/08/2015","3.040","3.040","3.040","3.040","","-0.33%"
"04/07/2015","3.050","3.050","3.050","3.050","","-0.65%"
"04/06/2015","3.070","3.070","3.070","3.070","","-0.97%"
"04/02/2015","3.100","3.100","3.100","3.100","","-1.27%"
"04/01/2015","3.140","3.140","3.140","3.140","","-1.87%"
"03/31/2015","3.200","3.200","3.200","3.200","","0.95%"
"03/30/2015","3.170","3.170","3.170","3.170","","0.32%"
"03/27/2015","3.160","3.160","3.160","3.160","","0.32%"
"03/26/2015","3.150","3.150","3.150","3.150","","1.94%"
"03/25/2015","3.090","3.090","3.090","3.090","","0.00%"
"03/24/2015","3.090","3.090","3.090","3.090","","-1.59%"
"03/23/2015","3.140","3.140","3.140","3.140","","-1.87%"
"03/20/2015","3.200","3.200","3.200","3.200","","-1.23%"
"03/19/2015","3.240","3.240","3.240","3.240","","1.57%"
"03/18/2015","3.190","3.190","3.190","3.190","","-1.54%"
"03/17/2015","3.240","3.240","3.240","3.240","","1.57%"
"03/16/2015","3.190","3.190","3.190","3.190","","-0.62%"
"03/13/2015","3.210","3.210","3.210","3.210","","4.90%"
"03/12/2015","3.060","3.060","3.060","3.060","","-0.65%"
"03/11/2015","3.080","3.080","3.080","3.080","","0.33%"
"03/10/2015","3.070","3.070","3.070","3.070","","-0.32%"
"03/09/2015","3.080","3.080","3.080","3.080","","2.33%"
"03/06/2015","3.010","3.010","3.010","3.010","","1.35%"
"03/05/2015","2.970","2.970","2.970","2.970","","2.41%"
"03/04/2015","2.900","2.900","2.900","2.900","","1.05%"
"03/03/2015","2.870","2.870","2.870","2.870","","0.70%"
"03/02/2015","2.850","2.850","2.850","2.850","","-0.35%"
"02/27/2015","2.860","2.860","2.860","2.860","","1.06%"
"02/26/2015","2.830","2.830","2.830","2.830","","0.35%"
"02/25/2015","2.820","2.820","2.820","2.820","","1.08%"
"02/24/2015","2.790","2.790","2.790","2.790","","-1.41%"
"02/23/2015","2.830","2.830","2.830","2.830","","1.43%"
"02/20/2015","2.790","2.790","2.790","2.790","","0.72%"
"02/19/2015","2.770","2.770","2.770","2.770","","-1.42%"
"02/18/2015","2.810","2.810","2.810","2.810","","0.36%"
"02/13/2015","2.800","2.800","2.800","2.800","","1.08%"
"02/12/2015","2.770","2.770","2.770","2.770","","-2.46%"
"02/11/2015","2.840","2.840","2.840","2.840","","1.79%"
"02/10/2015","2.790","2.790","2.790","2.790","","3.33%"
"02/09/2015","2.700","2.700","2.700","2.700","","0.75%"
"02/06/2015","2.680","2.680","2.680","2.680","","-0.74%"
"02/05/2015","2.700","2.700","2.700","2.700","","0.37%"
"02/04/2015","2.690","2.690","2.690","2.690","","0.75%"
"02/03/2015","2.670","2.670","2.670","2.670","","0.00%"
"02/02/2015","2.670","2.670","2.670","2.670","","2.30%"
"01/30/2015","2.610","2.610","2.610","2.610","","1.56%"
"01/29/2015","2.570","2.570","2.570","2.570","","2.80%"
"01/28/2015","2.500","2.500","2.500","2.500","","-1.96%"
"01/27/2015","2.550","2.550","2.550","2.550","","0.39%"
"01/26/2015","2.540","2.540","2.540","2.540","","0.40%"
"01/23/2015","2.530","2.530","2.530","2.530","","0.80%"
"01/22/2015","2.510","2.510","2.510","2.510","","-1.57%"
"01/21/2015","2.550","2.550","2.550","2.550","","-1.16%"
"01/20/2015","2.580","2.580","2.580","2.580","","-0.39%"
"01/19/2015","2.590","2.590","2.590","2.590","","0.39%"
"01/16/2015","2.580","2.580","2.580","2.580","","0.00%"
"01/15/2015","2.580","2.580","2.580","2.580","","-0.77%"
"01/14/2015","2.600","2.600","2.600","2.600","","-1.14%"
"01/13/2015","2.630","2.630","2.630","2.630","","1.54%"
"01/12/2015","2.590","2.590","2.590","2.590","","-0.38%"
"01/09/2015","2.600","2.600","2.600","2.600","","-0.76%"
"01/08/2015","2.620","2.620","2.620","2.620","","0.00%"
"01/07/2015","2.620","2.620","2.620","2.620","","0.00%"
"01/06/2015","2.620","2.620","2.620","2.620","","-2.24%"
"01/05/2015","2.680","2.680","2.680","2.680","","1.13%"
"01/02/2015","2.650","2.650","2.650","2.650","","0.00%"
"12/31/2014","2.650","2.650","2.650","2.650","","0.00%"
"12/30/2014","2.650","2.650","2.650","2.650","","0.00%"
"12/29/2014","2.650","2.650","2.650","2.650","","6.43%"
"12/26/2014","2.490","2.490","2.490","2.490","","-5.68%"
"12/23/2014","2.640","2.640","2.640","2.640","","0.76%"
"12/22/2014","2.620","2.620","2.620","2.620","","-0.38%"
"12/19/2014","2.630","2.630","2.630","2.630","","0.38%"
"12/18/2014","2.620","2.620","2.620","2.620","","-1.50%"
"12/17/2014","2.660","2.660","2.660","2.660","","-1.12%"
"12/16/2014","2.690","2.690","2.690","2.690","","1.13%"
"12/15/2014","2.660","2.660","2.660","2.660","","1.53%"
"12/12/2014","2.620","2.620","2.620","2.620","","0.00%"
"12/11/2014","2.620","2.620","2.620","2.620","","1.95%"
"12/10/2014","2.570","2.570","2.570","2.570","","0.39%"
"12/09/2014","2.560","2.560","2.560","2.560","","-0.78%"
"12/08/2014","2.580","2.580","2.580","2.580","","2.79%"
"12/05/2014","2.510","2.510","2.510","2.510","","-0.79%"
"12/04/2014","2.530","2.530","2.530","2.530","","0.00%"
"12/03/2014","2.530","2.530","2.530","2.530","","-0.39%"
"12/02/2014","2.540","2.540","2.540","2.540","","0.40%"
"12/01/2014","2.530","2.530","2.530","2.530","","1.20%"
"11/28/2014","2.500","2.500","2.500","2.500","","2.88%"
"11/27/2014","2.430","2.430","2.430","2.430","","-1.62%"
"11/26/2014","2.470","2.470","2.470","2.470","","-1.20%"
"11/25/2014","2.500","2.500","2.500","2.500","","-0.40%"
"11/24/2014","2.510","2.510","2.510","2.510","","0.00%"
"11/21/2014","2.510","2.510","2.510","2.510","","0.00%"
"11/20/2014","2.510","2.510","2.510","2.510","","-1.95%"
"11/19/2014","2.560","2.560","2.560","2.560","","0.00%"
"11/18/2014","2.560","2.560","2.560","2.560","","-0.39%"
"11/17/2014","2.570","2.570","2.570","2.570","","0.78%"
"11/14/2014","2.550","2.550","2.550","2.550","","0.39%"
"11/13/2014","2.540","2.540","2.540","2.540","","0.40%"
"11/12/2014","2.530","2.530","2.530","2.530","","0.40%"
"11/11/2014","2.520","2.520","2.520","2.520","","0.40%"
"11/10/2014","2.510","2.510","2.510","2.510","","-1.57%"
"11/07/2014","2.550","2.550","2.550","2.550","","2.82%"
"11/06/2014","2.480","2.480","2.480","2.480","","0.00%"
"11/05/2014","2.480","2.480","2.480","2.480","","0.00%"
"11/04/2014","2.480","2.480","2.480","2.480","","0.40%"
"11/03/2014","2.470","2.470","2.470","2.470","","3.78%"
"10/31/2014","2.380","2.380","2.380","2.380","","0.42%"
"10/30/2014","2.370","2.370","2.370","2.370","","-2.07%"
"10/29/2014","2.420","2.420","2.420","2.420","","0.41%"
"10/28/2014","2.410","2.410","2.410","2.410","","-4.37%"
"10/27/2014","2.520","2.520","2.520","2.520","","3.28%"
"10/24/2014","2.440","2.440","2.440","2.440","","-1.21%"
"10/23/2014","2.470","2.470","2.470","2.470","","0.82%"
"10/22/2014","2.450","2.450","2.450","2.450","","0.00%"
"10/21/2014","2.450","2.450","2.450","2.450","","1.66%"
"10/20/2014","2.410","2.410","2.410","2.410","","0.00%"
"10/17/2014","2.410","2.410","2.410","2.410","","-1.63%"
"10/16/2014","2.450","2.450","2.450","2.450","","1.66%"
"10/15/2014","2.410","2.410","2.410","2.410","","2.12%"
"10/14/2014","2.360","2.360","2.360","2.360","","0.43%"
"10/13/2014","2.350","2.350","2.350","2.350","","-1.26%"
"10/10/2014","2.380","2.380","2.380","2.380","","2.15%"
"10/09/2014","2.330","2.330","2.330","2.330","","-0.85%"
"10/08/2014","2.350","2.350","2.350","2.350","","-0.84%"
"10/07/2014","2.370","2.370","2.370","2.370","","0.85%"
"10/06/2014","2.350","2.350","2.350","2.350","","-3.69%"
"10/03/2014","2.440","2.440","2.440","2.440","","-0.41%"
"10/02/2014","2.450","2.450","2.450","2.450","","0.41%"
"10/01/2014","2.440","2.440","2.440","2.440","","3.39%"
"09/30/2014","2.360","2.360","2.360","2.360","","0.00%"
"09/29/2014","2.360","2.360","2.360","2.360","","-0.84%"
"09/26/2014","2.380","2.380","2.380","2.380","","-0.83%"
"09/25/2014","2.400","2.400","2.400","2.400","","1.69%"
"09/24/2014","2.360","2.360","2.360","2.360","","0.00%"
"09/23/2014","2.360","2.360","2.360","2.360","","0.85%"
"09/22/2014","2.340","2.340","2.340","2.340","","1.30%"
"09/19/2014","2.310","2.310","2.310","2.310","","0.87%"
"09/18/2014","2.290","2.290","2.290","2.290","","-1.29%"
"09/17/2014","2.320","2.320","2.320","2.320","","3.11%"
"09/16/2014","2.250","2.250","2.250","2.250","","-2.60%"
"09/15/2014","2.310","2.310","2.310","2.310","","0.00%"
"09/12/2014","2.310","2.310","2.310","2.310","","2.21%"
"09/11/2014","2.260","2.260","2.260","2.260","","0.44%"
"09/10/2014","2.250","2.250","2.250","2.250","","2.27%"
"09/09/2014","2.200","2.200","2.200","2.200","","-1.79%"
"09/08/2014","2.240","2.240","2.240","2.240","","1.82%"
"09/05/2014","2.200","2.200","2.200","2.200","","2.33%"
"09/04/2014","2.150","2.150","2.150","2.150","","-2.27%"
"09/03/2014","2.200","2.200","2.200","2.200","","1.38%"
"09/02/2014","2.170","2.170","2.170","2.170","","-0.91%"
"09/01/2014","2.190","2.190","2.190","2.190","","-0.90%"
"08/29/2014","2.210","2.210","2.210","2.210","","-0.45%"
"08/28/2014","2.220","2.220","2.220","2.220","","1.83%"
"08/27/2014","2.180","2.180","2.180","2.180","","-2.68%"
"08/26/2014","2.240","2.240","2.240","2.240","","1.82%"
"08/25/2014","2.200","2.200","2.200","2.200","","-2.22%"
"08/22/2014","2.250","2.250","2.250","2.250","","1.81%"
"08/21/2014","2.210","2.210","2.210","2.210","","-0.90%"
"08/20/2014","2.230","2.230","2.230","2.230","","0.45%"
"08/19/2014","2.220","2.220","2.220","2.220","","1.83%"
"08/18/2014","2.180","2.180","2.180","2.180","","-2.68%"
"08/15/2014","2.240","2.240","2.240","2.240","","2.28%"
"08/14/2014","2.190","2.190","2.190","2.190","","-2.67%"
"08/13/2014","2.250","2.250","2.250","2.250","","2.27%"
"08/12/2014","2.200","2.200","2.200","2.200","","-1.79%"
"08/11/2014","2.240","2.240","2.240","2.240","","-0.88%"
"08/08/2014","2.260","2.260","2.260","2.260","","0.00%"
"08/07/2014","2.260","2.260","2.260","2.260","","0.89%"
"08/06/2014","2.240","2.240","2.240","2.240","","1.82%"
"08/05/2014","2.200","2.200","2.200","2.200","","-1.35%"
"08/04/2014","2.230","2.230","2.230","2.230","","0.00%"
"08/01/2014","2.230","2.230","2.230","2.230","","0.45%"
"07/31/2014","2.220","2.220","2.220","2.220","","1.37%"
"07/30/2014","2.190","2.190","2.190","2.190","","1.86%"
"07/29/2014","2.150","2.150","2.150","2.150","","-2.27%"
"07/28/2014","2.200","2.200","2.200","2.200","","0.00%"
"07/25/2014","2.200","2.200","2.200","2.200","","0.46%"
"07/24/2014","2.190","2.190","2.190","2.190","","0.00%"
"07/23/2014","2.190","2.190","2.190","2.190","","0.92%"
"07/22/2014","2.170","2.170","2.170","2.170","","-0.91%"
"07/21/2014","2.190","2.190","2.190","2.190","","1.39%"
"07/18/2014","2.160","2.160","2.160","2.160","","-1.82%"
"07/17/2014","2.200","2.200","2.200","2.200","","2.80%"
"07/16/2014","2.140","2.140","2.140","2.140","","-1.38%"
"07/15/2014","2.170","2.170","2.170","2.170","","0.00%"
"07/14/2014","2.170","2.170","2.170","2.170","","-0.91%"
"07/11/2014","2.190","2.190","2.190","2.190","","3.30%"
"07/10/2014","2.120","2.120","2.120","2.120","","-2.75%"
"07/08/2014","2.180","2.180","2.180","2.180","","2.83%"
"07/07/2014","2.120","2.120","2.120","2.120","","-2.30%"
"07/04/2014","2.170","2.170","2.170","2.170","","-0.91%"
"07/03/2014","2.190","2.190","2.190","2.190","","3.30%"
"07/02/2014","2.120","2.120","2.120","2.120","","-2.30%"
"07/01/2014","2.170","2.170","2.170","2.170","","0.93%"
"06/30/2014","2.150","2.150","2.150","2.150","","2.87%"
"06/27/2014","2.090","2.090","2.090","2.090","","-3.24%"
"06/26/2014","2.160","2.160","2.160","2.160","","2.37%"
"06/25/2014","2.110","2.110","2.110","2.110","","-3.65%"
"06/24/2014","2.190","2.190","2.190","2.190","","3.30%"
"06/23/2014","2.120","2.120","2.120","2.120","","-0.93%"
"06/20/2014","2.140","2.140","2.140","2.140","","-3.17%"
"06/18/2014","2.210","2.210","2.210","2.210","","0.91%"
"06/17/2014","2.190","2.190","2.190","2.190","","1.86%"
"06/16/2014","2.150","2.150","2.150","2.150","","-2.27%"
"06/13/2014","2.200","2.200","2.200","2.200","","2.33%"
"06/12/2014","2.150","2.150","2.150","2.150","","-1.83%"
"06/11/2014","2.190","2.190","2.190","2.190","","0.00%"
"06/10/2014","2.190","2.190","2.190","2.190","","1.86%"
"06/09/2014","2.150","2.150","2.150","2.150","","-0.46%"
"06/06/2014","2.160","2.160","2.160","2.160","","-3.57%"
"06/05/2014","2.240","2.240","2.240","2.240","","0.00%"
"06/04/2014","2.240","2.240","2.240","2.240","","0.90%"
"06/03/2014","2.220","2.220","2.220","2.220","","-0.45%"
"06/02/2014","2.230","2.230","2.230","2.230","","3.24%"
"05/30/2014","2.160","2.160","2.160","2.160","","-1.82%"
"05/29/2014","2.200","2.200","2.200","2.200","","1.85%"
"05/28/2014","2.160","2.160","2.160","2.160","","0.00%"
"05/27/2014","2.160","2.160","2.160","2.160","","0.93%"
"05/26/2014","2.140","2.140","2.140","2.140","","-2.28%"
"05/23/2014","2.190","2.190","2.190","2.190","","2.82%"
